Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,295.7799987792969,299.79998779296875,294.489990234375,297.8900146484375,294.9440002441406,1506400
2020-01-03,292.04998779296875,296.80999755859375,291.7200012207031,294.69000244140625,291.775634765625,962200
2020-01-06,289.7900085449219,292.0299987792969,287.5400085449219,289.19000244140625,286.33001708984375,1340500
2020-01-07,291.739990234375,298.5400085449219,291.3800048828125,296.239990234375,293.3102722167969,1559500
2020-01-08,297.4800109863281,301.6700134277344,295.20001220703125,299.9700012207031,297.0033874511719,1553700
2020-01-09,302.1199951171875,303.8800048828125,293.5,297.92999267578125,294.98358154296875,1374800
2020-01-10,299.1099853515625,301.2799987792969,292.95001220703125,294.3399963378906,291.4290771484375,1405200
2020-01-13,294.3800048828125,297.3299865722656,292.510009765625,297.2900085449219,294.34991455078125,1399400
2020-01-14,300.1400146484375,304.3699951171875,296.739990234375,300.760009765625,297.7856140136719,1731900
2020-01-15,299.2799987792969,300.54998779296875,296.7200012207031,298.3399963378906,295.3895263671875,1082900
2020-01-16,301.82000732421875,307.260009765625,300.95001220703125,305.95001220703125,302.9242858886719,1606800
2020-01-17,307.04998779296875,308.489990234375,302.1600036621094,308.0,304.9539794921875,1929900
2020-01-21,308.19000244140625,311.9100036621094,307.30999755859375,308.67999267578125,305.62725830078125,1500000
2020-01-22,311.0,315.3599853515625,310.75,311.3399963378906,308.26092529296875,1504000
2020-01-23,312.0,312.67999267578125,307.54998779296875,312.4200134277344,309.33026123046875,1556600
2020-01-24,315.8900146484375,316.7300109863281,303.7099914550781,306.5400085449219,303.5084228515625,1632200
2020-01-27,297.0299987792969,298.67999267578125,292.69000244140625,293.7900085449219,290.884521484375,1910900
2020-01-28,298.7799987792969,303.25,293.3599853515625,301.69000244140625,298.7063903808594,1815000
2020-01-29,302.2300109863281,303.989990234375,295.9100036621094,298.2200012207031,295.27069091796875,1808000
2020-01-30,318.3999938964844,319.0,305.760009765625,310.95001220703125,307.8748474121094,3943100
2020-01-31,308.0,308.9700012207031,297.2699890136719,298.2099914550781,295.26080322265625,2435200
2020-02-03,300.0,309.5799865722656,300.0,308.44000244140625,305.3896484375,1947800
2020-02-04,316.55999755859375,326.82000732421875,316.1199951171875,325.3999938964844,322.181884765625,2531000
2020-02-05,331.2300109863281,332.5299987792969,323.70001220703125,325.6199951171875,322.39971923828125,2157200
2020-02-06,326.0,326.8500061035156,323.0,323.5199890136719,320.3204650878906,1262500
2020-02-07,320.6300048828125,321.2799987792969,314.7200012207031,315.3999938964844,312.2807922363281,1602600
2020-02-10,313.9800109863281,319.8900146484375,313.0,319.8299865722656,316.6669616699219,1088400
2020-02-11,322.8699951171875,326.8299865722656,322.8699951171875,325.6700134277344,322.4492492675781,1520700
2020-02-12,328.0,335.17999267578125,328.0,334.6199951171875,331.3106994628906,1687200
2020-02-13,335.04998779296875,344.32000732421875,333.6199951171875,341.5799865722656,338.2018737792969,2110200
2020-02-14,341.489990234375,344.2099914550781,336.760009765625,339.29998779296875,335.9444274902344,1109900
2020-02-18,323.239990234375,332.0,323.0,325.3399963378906,322.12249755859375,2749400
2020-02-19,331.17999267578125,335.4100036621094,330.29998779296875,333.8500061035156,330.54833984375,1539600
2020-02-20,331.95001220703125,334.0400085449219,324.0199890136719,328.489990234375,325.2413330078125,1887800
2020-02-21,326.2200012207031,327.0400085449219,315.239990234375,316.79998779296875,313.6669616699219,2160600
2020-02-24,299.20001220703125,305.30999755859375,295.1199951171875,300.4599914550781,297.488525390625,3102200
2020-02-25,305.82000732421875,306.8999938964844,289.3900146484375,292.2200012207031,289.3300476074219,2549800
2020-02-26,296.239990234375,304.6300048828125,294.6199951171875,296.6000061035156,293.666748046875,2379600
2020-02-27,285.6400146484375,293.760009765625,282.010009765625,285.70001220703125,282.8745422363281,2872200
2020-02-28,275.82000732421875,294.45001220703125,273.6600036621094,293.42999267578125,290.528076171875,3199200
2020-03-02,296.6400146484375,300.54998779296875,284.0199890136719,300.3299865722656,297.3598327636719,2347300
2020-03-03,300.29998779296875,308.29998779296875,288.5899963378906,291.4599914550781,288.5775451660156,2510300
2020-03-04,298.8699951171875,306.29998779296875,293.79998779296875,306.239990234375,303.2113952636719,1917000
2020-03-05,297.8500061035156,309.6499938964844,296.0,299.1300048828125,296.17169189453125,2037000
2020-03-06,290.7699890136719,298.6700134277344,285.25,294.4100036621094,291.4984130859375,2048600
2020-03-09,273.0,283.260009765625,267.2300109863281,267.6000061035156,264.9535217285156,2649500
2020-03-10,275.67999267578125,287.8599853515625,267.44000244140625,287.57000732421875,284.7260437011719,2372500
