,Ticker,pctcmpr,Price,Volume
0,KBS,267.75180249071445,4.440000057220459,245100
1,KTIS,206.90998831017015,6.150000095367432,318600
2,MINT,205.08614736698522,32.75,24056400
3,ZEN,673.6500604860881,12.699999809265137,1225100
4,ICC,459.349593495935,30.25,11300
5,SAWANG,250.0,9.5,900
6,TNL,310.3448275862069,16.100000381469727,1800
7,TTI,219.6969696969697,20.899999618530273,2900
8,KYE,223.50230414746542,378.0,9700
9,ROCK,8625.0,15.800000190734863,20700
10,TSR,286.3415718679364,3.5799999237060547,3091000
11,DDD,233.4259990968616,18.600000381469727,3308300
12,AEC,872.2299594884674,9.300000190734863,43965100
13,FNS,259.65873042374864,4.179999828338623,1555200
14,THANI,206.0966478921606,4.440000057220459,58575800
15,TK,318.53683936474874,9.75,1223500
16,KWG,295.38404981274266,1.7699999809265137,2571200
17,ACG,484.6221159797665,2.7200000286102295,4541200
18,EASON,368.4159016618059,1.659999966621399,7528800
19,GYT,250.0,237.0,300
20,SPG,211.53846153846155,17.600000381469727,2200
21,ALLA,1291.8877797157384,1.940000057220459,13925000
22,TCJ,213.03611738148982,3.9000000953674316,75500
23,TPCS,9033.333333333332,12.699999809265137,27100
24,VARO,283.75527426160335,4.960000038146973,26900
25,NFC,567.0103092783505,4.079999923706055,11000
26,AJ,415.96434717380754,19.700000762939453,3770800
27,2S,212.26410800280385,6.75,9326800
28,CEN,749.2657139510904,2.319999933242798,65254600
29,CSP,269.3662150556409,3.240000009536743,53068700
30,SAM,241.2655620701617,1.309999942779541,31018500
31,SSSC,236.6393602496587,2.799999952316284,485300
32,CCP,1190.667471195012,0.6399999856948853,124316400
33,COTTO,398.877624498761,2.819999933242798,147677500
34,RCI,246.59863945578232,2.859999895095825,145000
35,UMI,787.5927709478217,1.399999976158142,13901800
36,AWC,328.954994711331,4.340000152587891,151083700
37,FPT,365.8321060382916,12.300000190734863,248400
38,JCK,1065.1457152319172,1.149999976158142,43741700
39,MJD,215.64245810055866,1.8200000524520874,3435400
40,MK,403.2158043940468,3.119999885559082,910300
41,PLAT,342.215474065972,3.119999885559082,4755700
42,S,217.24885112400005,2.140000104904175,19911900
43,SAMCO,287.44338040531005,1.659999966621399,7335900
44,SPALI,242.53358845305937,20.700000762939453,9329200
45,PREB,307.07335329341316,8.5,328200
46,WGE,276.1725282017253,2.0,20809600
47,ACE,241.39023967267246,4.21999979019165,171208200
48,BAFS,388.5161254694058,27.25,8442300
49,BGRIM,414.88841186276034,46.25,34596300
50,GREEN,484.9951973062292,1.9299999475479126,127441800
51,GULF,338.1250308176394,41.75,154976700
52,LANNA,230.013554128116,17.799999237060547,3903100
53,RATCH,228.13148204255717,47.25,15661500
54,RPC,395.3471745630321,1.850000023841858,1316648100
55,SKE,317.7489880857011,1.0700000524520874,84483800
56,SOLAR,366.27885434806774,2.140000104904175,43496200
57,SUPER,218.08582849966137,0.9700000286102295,396467300
58,CPW,312.1832079790713,3.9000000953674316,9164700
59,SPC,219.6029776674938,58.75,17700
60,NEW,5555.555555555556,50.0,10000
61,AMARIN,252.96655879180153,6.449999809265137,46900
62,SE-ED,637.0374908110757,2.1600000858306885,1039900
63,TH,258.7549156129257,2.859999895095825,180763700
64,TKS,257.7253166213961,11.699999809265137,25201000
65,WAVE,292.79868237678954,0.8100000023841858,11555300
66,GENCO,262.00348750241454,1.149999976158142,99557500
67,PROS,269.30874133349624,2.9800000190734863,14107900
68,LRH,308.33333333333337,32.75,3700
69,OHTL,607.1428571428571,350.0,1700
70,B,407.55656264936056,1.0099999904632568,1557051100
71,BA,304.3813971138541,11.899999618530273,11550300
72,PORT,302.39977008190834,2.819999933242798,2104400
73,CCET,406.4810711710068,2.940000057220459,18712600
74,MFEC,771.104956903258,6.949999809265137,4956200
75,SVOA,239.5997100056207,2.0,41178900
